Now,Wed Sep 17 2025 21:56:32 GMT+0800 (Philippine Standard Time),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
44,RAFFY ALFARO PILARES,raffyalfaropilares,https://www.tiktok.com/@raffyalfaropilares,"alam m b kung ano tinatrabaho ni Villar? build build d Yan Kasama sa build build build ang mga ginawa nila Tulay mga kalsada airport
Yung flood control Kay Marcos project Yan start Yan 2022 to present",20-8-2025,123,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/3742f94ac42c72afdaadc7509046be7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=12742eaa&x-expires=1758200400&x-signature=CRgRGffTujfq1B4KGMOUSXxt0Hw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
45,BAKLANG DUTS,akirayami69,https://www.tiktok.com/@akirayami69,si villar may hawak ng dpwh,20-8-2025,200,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/000cd942a9b5ce52c0305504e1702798~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8c6895ee&x-expires=1758200400&x-signature=84CzlwenIX2YZ%2BHUpTdGkU1EXBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
46,marield fajar,jjjj12341,https://www.tiktok.com/@jjjj12341,taga las pinas ako..panahon n du30 ginawa ang flood control d2 kasabay riverdrive na lahat dumadaan sa mga properrty nila!! sino may sabi syo na di yan part ng biuld³ nung si mark villar ang nasa dpwh?!!,21-8-2025,67,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7333964869844566023~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c39621d6&x-expires=1758200400&x-signature=3bqBhIBhOybaueoWWZS8G%2BUzEbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
47,op1um,omengxz,https://www.tiktok.com/@omengxz,tapos?,21-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/21fb90674dc059794e8195b1d2add8f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b1fd2828&x-expires=1758200400&x-signature=ZxTh4rwehCrRCh6Kg%2FaEzj55R%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
48,catalogan_love_child,catalogan_love_child,https://www.tiktok.com/@catalogan_love_child,"Same, taga lp din ako dati, and yung mga government projects like yung riverdrive lahat yan funded ng gobyerno, pero ginagawa nila passive income yan kasi need mo pa magbayad or bumili ng sticker via subscription para lang makadaan jan. Sinasakto din nila na gawin yang mga kalsada dumadaan sa subdivision nila, siguro para magkaroon sila ng jurisdiction jan para sabihin na may right sila maningil ng fee.",21-8-2025,17,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a27b3ef4984a14c7994e6df994796faf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8acddb16&x-expires=1758200400&x-signature=W%2BF9xeyYiV1qavWMW2WviREq7TU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
49,I'Z,iz_y.0,https://www.tiktok.com/@iz_y.0,biglang tinatakpan mga villar kasi kakampi yung idol nila,21-8-2025,9,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a03415a8eebe151facab684ac7a6e049~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21b91cc8&x-expires=1758200400&x-signature=eZYQ8Fkb412fQJkzM2UdRGZPikQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
50,jrcharsontas,jrcharsontas,https://www.tiktok.com/@jrcharsontas,Uyyy every year me flood control budget,22-8-2025,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7346445772135055403~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ef122cd0&x-expires=1758200400&x-signature=bVVTv2FcGnIc47%2F2Qdk41sE9SN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
51,(｡♡‿♡｡),deathtok08,https://www.tiktok.com/@deathtok08,"correct, aminin nyo nalang kasi na grabe din ang corruption noong panahon ni Duterte... but please do not blame the president alone, di nila kaya yan mag isa. For sure mayroon pang iba na nasa likod nyan.",22-8-2025,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8c5c25daca00b4ee0ff2ad73349984bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=891951e9&x-expires=1758200400&x-signature=zVq%2B5bJHy8vNn4Xrm6f7O7TeOkY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,nisa,0
52,Randy,randycabalen,https://www.tiktok.com/@randycabalen,mga programa sa panahon ni Dutae yan,22-8-2025,313,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1e94e76e740a992b58cc47396f13222a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=658c6246&x-expires=1758200400&x-signature=I2NApA1fGk7MuXVrQdUY%2Ft88uFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,3
53,Boss_Yan²,ryanldasas0413,https://www.tiktok.com/@ryanldasas0413,Nurse gising napo sya!,22-8-2025,94,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/da235a3ff910dba97f59af8ce57a154f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f69f0539&x-expires=1758200400&x-signature=bwwt%2BdeDTTUnLvcJuoAhXPfJFhk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Randy,0
54,Anniegirl,jujeansanchez,https://www.tiktok.com/@jujeansanchez,😂😂😂😂😂😂,22-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4b2f121526912642e4efaa63414c7f13~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b80f0da8&x-expires=1758200400&x-signature=CrcYC9sRDe5ws5xlOy2j7QSZrzs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Randy,0
55,ZAS,zas3368,https://www.tiktok.com/@zas3368,😭😂😂😂,22-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a2b93d9f19437fce6bdde71ca4356a3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c46963b&x-expires=1758200400&x-signature=qz%2F95XW28EY6dUYd07W39gFV6t4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Randy,0
56,Jerickoi 🎏🇺🇸🇵🇭,jejejerico,https://www.tiktok.com/@jejejerico,The Discaya’s shaking rn. 😆,20-8-2025,2630,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f3e782d7551a471179b9e98e15b7808b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0b2abc62&x-expires=1758200400&x-signature=DVfqVPtOEfK5Pd73LECM9g8laYc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,18
57,Kanashii,kanashii127,https://www.tiktok.com/@kanashii127,"hindi lang shaking, baka nag iimpake na palabas ng PH HAHAHAHAH",20-8-2025,324,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6516e93897d169eb47a5bbc80e944488~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b7027573&x-expires=1758200400&x-signature=xC3f%2FEewq45STszpV5SiqSMrZz4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
58,bi.PolarBear03,bi.polarbear03,https://www.tiktok.com/@bi.polarbear03,Sayang naman! Ndi na cya makakaboto ulit kung umalis na cya ng bansa hahahah,21-8-2025,45,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/32290e02ccb8e15f57e51338130b2f3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5d5f79f2&x-expires=1758200400&x-signature=P4Xx8NItLE4ywbXJ9HdowgXm4os%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
59,Kanashii,kanashii127,https://www.tiktok.com/@kanashii127,sayang wala nanamang concert,21-8-2025,19,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6516e93897d169eb47a5bbc80e944488~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b7027573&x-expires=1758200400&x-signature=xC3f%2FEewq45STszpV5SiqSMrZz4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
60,GrammarPolice,grammaticallyincorrect01,https://www.tiktok.com/@grammaticallyincorrect01,first and last na,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325632110163656711~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82ddb266&x-expires=1758200400&x-signature=1NHEY31FXi4ifEHWnvB4C80Ch%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
61,sai 🌸,xiann311,https://www.tiktok.com/@xiann311,pano niya dadalhin yung 100 luxury car niya 🤭🤣,21-8-2025,7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2c1161cbbc65c9b459fb369af3bb51b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6f2bf752&x-expires=1758200400&x-signature=1UdNFt2OQQcvHdNYfpPEEMl3dWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
62,Basica ♡,gaiaselene1,https://www.tiktok.com/@gaiaselene1,Hahahaha syempreeeeee,22-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9ca84f8812989980363a97b2aade33fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=16697ba3&x-expires=1758200400&x-signature=9T4lvVFqvg9nxn%2Bp4RsqyqEZMnA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
63,🧘🏻‍♀️🍵📖,rdrgzgllnn,https://www.tiktok.com/@rdrgzgllnn,Bebenta niya un gaya kay Guo😂,22-8-2025,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78983d0c030a5bb9cad8832a5287933b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02ea5686&x-expires=1758200400&x-signature=3vNCHHQ54wvq5j3rHDDvokTU%2FxA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
64,Mae,prlmldn,https://www.tiktok.com/@prlmldn,Sayang naman hindi na makakatakbo sa susunod na election. Pera na naging bato pa hahaha,22-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/806d1e8ff122f0c73b99606def6c5a88~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54b9f0fc&x-expires=1758200400&x-signature=zu8u%2FY3qc%2BW5K%2BhfdSFVjnGB91w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
65,swarmken,swarmking026,https://www.tiktok.com/@swarmking026,😂,22-8-2025,1,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/3fbdc5d9439d019f804e74ab28d9070a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a90f70bd&x-expires=1758200400&x-signature=zS3%2B2%2Fn4NtIM7BtItAiNZyX4Y5o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
66,Marj スソノ,marjcruz7,https://www.tiktok.com/@marjcruz7,Hahahha tas m sarili plang airplane mag kanu lmg s n kanila un,24-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0467d126b0f9e60ae49bcdab0c372a22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=80375f8f&x-expires=1758200400&x-signature=UFxkP9unEgw5ldLeyGlp4KpgW5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
67,Kanashii,kanashii127,https://www.tiktok.com/@kanashii127,Discaya Airlines po ba HAHHAHA,25-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6516e93897d169eb47a5bbc80e944488~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b7027573&x-expires=1758200400&x-signature=xC3f%2FEewq45STszpV5SiqSMrZz4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
68,Marj スソノ,marjcruz7,https://www.tiktok.com/@marjcruz7,Baka me sarili barko din yan hahah,25-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0467d126b0f9e60ae49bcdab0c372a22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=80375f8f&x-expires=1758200400&x-signature=UFxkP9unEgw5ldLeyGlp4KpgW5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
69,dimple,dimple9240,https://www.tiktok.com/@dimple9240,"Dadaan yan sa dagat using a submarine😂😂😂 d pwede gumamit ng Passport, mki2ta sila kaagad😀",26-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e89cb612bb8f04168113d8efa71d60ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=076e07d6&x-expires=1758200400&x-signature=HGbDv5LNvBj%2F5Oa4YgXej9pVML8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
70,Kanashii,kanashii127,https://www.tiktok.com/@kanashii127,para dicma detect no hahaha,28-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6516e93897d169eb47a5bbc80e944488~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b7027573&x-expires=1758200400&x-signature=xC3f%2FEewq45STszpV5SiqSMrZz4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
71,xunri,xunrihok,https://www.tiktok.com/@xunrihok,matic vacation muna sa labas😂,21-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d8005c4a00d16f078f4c437f262a4539~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76874c8b&x-expires=1758200400&x-signature=tVNAqb%2Frxt5bw4k9WNXf0n8K7eI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
72,AffiShopOnly,mark.decena124,https://www.tiktok.com/@mark.decena124,ASSET RECOVERY o asset forfeiture. mga batas at mekanismo na pwedeng gamitin para mabawi ang yaman ng corrupt na government official.,23-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a9d33b6edfb7b694cf4732677724ff16~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=97a26040&x-expires=1758200400&x-signature=uTdhL0V9nFmKdJAjA%2FjRpsrTiaI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
73,Intoy,welm72,https://www.tiktok.com/@welm72,"wala na, lumabas na ng bansa yun mga Discaya.",20-8-2025,8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8a1eb0b1fb458d2159adb87561a8266f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f271ac36&x-expires=1758200400&x-signature=BfVp%2FnRrt%2BZe2By7AIFGqoA5auE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
74,Mon Moa…N,nomnoa..m,https://www.tiktok.com/@nomnoa..m,Pano mo alam,20-8-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8412554e45ef0830859d9ee53c5c9311~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e91469ea&x-expires=1758200400&x-signature=9CvWA6Z1xojz3qSkgGaf9n%2FmqOo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Jerickoi 🎏🇺🇸🇵🇭,0
75,thri-eye,katana8682,https://www.tiktok.com/@katana8682,Ang TANONG jan bakit ngayon lang nag inspect?,20-8-2025,640,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5b5bc556c0ed41dc4b7f9cd2874b6ee0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e399be7e&x-expires=1758200400&x-signature=wgqdIbFGLGTOyMAAs9JWe9iV5BU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,19
76,palpito,palpito19,https://www.tiktok.com/@palpito19,"Kaya nga ang gobyerno ay may kanya kanyang departamento para mamahala ng inaatas sa kanilang trabaho. Anong tingin mo sa Presidente, Mayor?",20-8-2025,1145,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1a69ca328cdaf786f762edb181fa02c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c2d68874&x-expires=1758200400&x-signature=j1v%2F8bF3GyQpon%2B7hNUoQoyYh1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
77,jc,jc233283,https://www.tiktok.com/@jc233283,bangag tingin ko,21-8-2025,32,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
78,Chopsuey Collector,chegray56,https://www.tiktok.com/@chegray56,"🙄🙄
sabi nung walang dp...",21-8-2025,129,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dbd776e9413a9d77af943ff89dbda2ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c3f029&x-expires=1758200400&x-signature=dkQdiEdUskuM4G4Zt7Tml8ALU9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
79,lowkey2.0#,jake.sabenorio,https://www.tiktok.com/@jake.sabenorio,Manalo sana si Sara sa pagka present para makabawi naman kami sa pagbabatikos.para malaman nyo ano ba Ang ibigsabihin ng di sangayon,21-8-2025,22,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dfb6212ab8b8172ffbc0154edc686aaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=10089eb4&x-expires=1758200400&x-signature=yOGQth9h1GneBFEOKiaL1CwjOJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
80,Wondering Beast,woonderingbeast,https://www.tiktok.com/@woonderingbeast,correct.,21-8-2025,5,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6a0086c33a991340e293d97328499af2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a39ce672&x-expires=1758200400&x-signature=uCG2Zhu91HKTrtBMmagdv%2F5UI1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
81,\ˈnəv\,cassiopeia357,https://www.tiktok.com/@cassiopeia357,i agree on you... dept. secretaries must work. they are there to work and help the president. my gosh mabait lang talaga siya at malumanay magsalita.,21-8-2025,39,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d2ef705234e32f5ace1c0759ec0cb575~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=62bf6c4f&x-expires=1758200400&x-signature=%2BgX4XxuYGWL2Kzxmj2jz%2BhRD5N4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
82,maimavz0409,maimavz5479,https://www.tiktok.com/@maimavz5479,8o8o k lng at mang mang 🤣🤣🤣🤣,21-8-2025,12,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5e06b99b0d891599f34bbb3451876d99~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1471fe94&x-expires=1758200400&x-signature=wQTKmaNZeFnQEGHKz6ixmwgS8uU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
83,paul_makata11,paul_makata11,https://www.tiktok.com/@paul_makata11,😂😭😭,21-8-2025,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3009648a0e2449ccb6567237d2e5a871~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3e6ea8d6&x-expires=1758200400&x-signature=pW0nJn1o4cB2x%2FZE%2FRyYfVD%2Fe1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
84,Beng Creuz,beng.creuz,https://www.tiktok.com/@beng.creuz,😂😂😂😂😂😂in ur dreams,21-8-2025,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5c277f30a2f6483cd3833cb43a59f554~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bebd71b7&x-expires=1758200400&x-signature=I4D35VbbOrmHVtR%2BD1bh2LD5LF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
85,Thusky gaming 17,thusky17,https://www.tiktok.com/@thusky17,Tama,21-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1e55ebc98147fc19886ee25df861400f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2566c250&x-expires=1758200400&x-signature=ANf%2Fnv6pMNfDTFyQl3BjCTtrdUM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
86,Arlene Alvarez,arlenealvarez66,https://www.tiktok.com/@arlenealvarez66,yaan mo na 8080 kase😂😂😂,21-8-2025,4,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/059220722e23d970b3aaf69e57ae193d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9051fa23&x-expires=1758200400&x-signature=wXwKIGRasF6KzIr4Qkyfs7uPhTA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
87,Jet2Holiday,crljstrlgs,https://www.tiktok.com/@crljstrlgs,jetski holiday,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/02a49699c0e0d78061d3de6c8a4dbd64~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=747dc885&x-expires=1758200400&x-signature=26%2Bxq50XLEnYoJkVuOpU2pQIFoQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
88,jay pee,jaypeeedge,https://www.tiktok.com/@jaypeeedge,wahahahha,21-8-2025,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b9c579c7bca041c759317c81569b395e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=24242ad1&x-expires=1758200400&x-signature=mLCf%2FTfAHf2xNvqwxyqn4ASnvCM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
89,Ella,emenerms,https://www.tiktok.com/@emenerms,ano to joke hahahaha,21-8-2025,8,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b3a57904573e3646233e1d6ba98c51c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1103aac6&x-expires=1758200400&x-signature=g9hKnBIc3lbkazRHGLsBi4vQBnQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
90,sam,sam211169,https://www.tiktok.com/@sam211169,cno b pumili ng mamumuno sa departaminto db sya?,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca578ffec0408281d342d4ee46775b02~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ddee3483&x-expires=1758200400&x-signature=AiCB%2F1ao%2BcDH7Yo2x2UNTws6FnI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
91,Nezirel❤️‍🔥🫅,nericel.esplago,https://www.tiktok.com/@nericel.esplago,wag umasa masasaktan ka lng 🤣🤦,21-8-2025,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dd82c340a263837f9051e8b31bc5c86b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=052bdd26&x-expires=1758200400&x-signature=zWYLRCm%2BjJqdM3%2BgQnwbeTo%2B1fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
92,Jhan paul Villar,jhan.paul.villar7,https://www.tiktok.com/@jhan.paul.villar7,high ba hahaha,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/347c5a0d66ec9d0f414ba053dea31fc4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8caea943&x-expires=1758200400&x-signature=j%2FXBAn%2BykejHcZcsRCtA9pirY%2BQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
93,Zᴇuɴɴ.🇲🇾,zeunn,https://www.tiktok.com/@zeunn,8080 yan e HAHAHAHAHAHAHA,21-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/76bb946c8c55074e6efab214a7f5eec6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5e1a2848&x-expires=1758200400&x-signature=gaPhooQTQYu%2FrbwF7XEY6XkGXGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,thri-eye,0
